Mean Acc,Std Acc,Mean AUC,Std AUC,Mean Sn,Std Sn,Mean Sp,Std Sp,Mean F1,Std F1,Mean Precision,Std Precision
0.586,0.041,0.597,0.037,0.407,0.094,0.787,0.082,0.504,0.078,0.692,0.07
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Seed,Acc,AUC,Sn,Sp,F1,Precision
1,0.5845070422535211,0.5764179104477611,0.43283582089552236,0.72,0.49572649572649574,0.58
2,0.6408450704225352,0.6540322580645161,0.55,0.7580645161290323,0.6330935251798561,0.7457627118644068
3,0.5422535211267606,0.5422535211267605,0.3380281690140845,0.7464788732394366,0.4247787610619469,0.5714285714285714
4,0.5985915492957746,0.5786069651741294,0.22388059701492538,0.9333333333333333,0.3448275862068966,0.75
5,0.5492957746478874,0.5576732181854278,0.2602739726027397,0.855072463768116,0.37254901960784315,0.6551724137931034
6,0.6690140845070423,0.6641850307722851,0.4927536231884058,0.8356164383561644,0.591304347826087,0.7391304347826086
7,0.6690140845070423,0.6716269841269842,0.4861111111111111,0.8571428571428571,0.5982905982905983,0.7777777777777778
8,0.5492957746478874,0.5717479674796747,0.4268292682926829,0.7166666666666667,0.5223880597014925,0.6730769230769231
9,0.5422535211267606,0.5906699048775552,0.24691358024691357,0.9344262295081968,0.38095238095238093,0.8333333333333334
10,0.6197183098591549,0.6216915422885572,0.5866666666666667,0.6567164179104478,0.6197183098591549,0.6567164179104478
11,0.6197183098591549,0.6224875621890547,0.5733333333333334,0.6716417910447762,0.6142857142857143,0.6615384615384615
12,0.6408450704225352,0.6495215311004784,0.5263157894736842,0.7727272727272727,0.6106870229007634,0.7272727272727273
13,0.5211267605633803,0.5551537070524413,0.25316455696202533,0.8571428571428571,0.37037037037037035,0.6896551724137931
14,0.5985915492957746,0.6032360532062735,0.4383561643835616,0.7681159420289855,0.5289256198347108,0.6666666666666666
15,0.6056338028169014,0.6265948963317385,0.32894736842105265,0.9242424242424242,0.4716981132075472,0.8333333333333334
16,0.5915492957746479,0.6003577106518283,0.3918918918918919,0.8088235294117647,0.5,0.6904761904761905
17,0.528169014084507,0.5452551834130781,0.3026315789473684,0.7878787878787878,0.40707964601769914,0.6216216216216216
18,0.5915492957746479,0.6037810945273632,0.38666666666666666,0.8208955223880597,0.5,0.7073170731707317
19,0.5633802816901409,0.5666666666666667,0.3333333333333333,0.8,0.43636363636363634,0.631578947368421
20,0.5985915492957746,0.6205929487179487,0.3974358974358974,0.84375,0.5210084033613446,0.7560975609756098
21,0.5774647887323944,0.5822910462576931,0.410958904109589,0.7536231884057971,0.5,0.6382978723404256
22,0.5633802816901409,0.5611111111111111,0.4,0.7222222222222222,0.4745762711864407,0.5833333333333334
23,0.528169014084507,0.5373719107896323,0.45569620253164556,0.6190476190476191,0.5179856115107914,0.6
24,0.6126760563380281,0.6236089030206677,0.36486486486486486,0.8823529411764706,0.4954128440366973,0.7714285714285715
25,0.6549295774647887,0.6571428571428573,0.5,0.8142857142857143,0.5950413223140496,0.7346938775510204
26,0.5492957746478874,0.5568431568431568,0.4675324675324675,0.6461538461538462,0.5294117647058824,0.6101694915254238
27,0.5845070422535211,0.6040322580645161,0.45,0.7580645161290323,0.549618320610687,0.7058823529411765
28,0.5774647887323944,0.6009644364074743,0.3924050632911392,0.8095238095238095,0.5081967213114754,0.7209302325581395
29,0.5563380281690141,0.5707253365481213,0.4430379746835443,0.6984126984126984,0.5263157894736842,0.6481481481481481
30,0.5422535211267606,0.5940614617940199,0.3488372093023256,0.8392857142857143,0.48,0.7692307692307693
